crunchbase_uuid,name,type,primary_role,crunchbase_url,homepage_domain,homepage_url,profile_image_url,facebook_url,twitter_url,linkedin_url,stock_symbol,location_city,location_region,location_country_code,short_description
e1938975-3f79-49b8-2599-70e74b2d5814,Darussalam Publishers,organization,company,https://www.crunchbase.com/organization/darussalam-publishers?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,darussalampublishers.com,http://www.darussalampublishers.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1484546665/ap3bpixina6igvup9ar5.png",http://www.facebook.com/darussalam.sns,http://twitter.com/DarussalamSNS,http://www.linkedin.com/company/3553479,:,Riyadh,Ar Riyad,SA,"Darussalam Publishers is an International Islamic Publishing House established in 1986 in Riyadh, Kingdom of Saudi Arabia and serving Islam"
1fdd67a9-f5b1-23f9-5ea1-f7bc9facc8ca,Dubai Leading Technologies,organization,company,https://www.crunchbase.com/organization/dubai-leading-technologies?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,dubaileadingtech.com,http://dubaileadingtech.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188179/0405148d32b433fb8b9e9f92788dc78f.jpg",http://www.facebook.com/Dubai-Leading-Technologies/4687772,http://twitter.com/dltcampaign,,:,Dubai,Dubai,AE,"Founded in 2005, Dubai Leading Technologies is a premiere access control and NFC technology solution provider in UAE, other countries of"
786d4fd6-c8ef-b3d0-b2fd-5b9ee844f1b9,Metito,organization,company,https://www.crunchbase.com/organization/metito?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,metito.com,http://metito.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188699/ce2c7f62deb3a6bc11763c5bc467fda6.png",,,,:,Dubai,Dubai,AE,Metito is the leader and provider of choice for total intelligent water management solutions in the emerging markets with operations
80258940-f70a-940f-ce41-ac1f92510b25,ir design FZ LLC,organization,company,https://www.crunchbase.com/organization/ir-design-fz-llc?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,irdesign.org,http://www.irdesign.org,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189420/4b27d7fc5d6a82cd53a07c65e1982156.png",,http://twitter.com/irdesigners,,:,Dubai,Dubai,AE,ir design FZ provides a portfolio of professional interior designing services.
95dea9a5-089f-282e-b3e7-53f1462251c3,Leader Medical Supplies,organization,company,https://www.crunchbase.com/organization/leader-medical-supplies?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,leaderhealthcare.co,http://www.leaderhealthcare.co,"https://crunchbase-production-res.cloudinary.com/image/upload/h_120,w_120,f_jpg/v1507847753/placeholder_zgpxrr.png",http://www.facebook.com/pages/Leader-Healthcare/117845958338451,https://www.twitter.com/leader_dso,https://www.linkedin.com/company/leader-healthcare,:,Dubai,Dubai,AE,Healthcare Equipment Distributor
ce736b75-989a-7100-83d3-475c5f971397,Sha-Sha,organization,company,https://www.crunchbase.com/organization/sha-sha?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,signup.sha-sha.tv,http://signup.sha-sha.tv,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189846/51ac8a2469f17cd5f03a8c5504a3f1d4.png",,,,:,Dubai,Dubai,AE,Sha-Sha is a subscription-based video on demand service that delivers content from Hollywood and the Arab world.
33dc2479-f8ab-3251-2115-6d925c02047b,Globus (Global Business Solutions),organization,company,https://www.crunchbase.com/organization/globus-global-business-solutions?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,globus.ae,http://www.globus.ae,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397190683/9f17fb3a101f93a6c0bde87d805e2215.png",http://www.facebook.com/globusdubai,http://twitter.com/globusgroup,http://www.linkedin.com/company/globus-dubai,:,Dubai,Dubai,AE,Website Design and Development in Dubai
523bbddf-13e7-5390-53d0-2812c41ff625,Riyad Bank,organization,investor,https://www.crunchbase.com/organization/riyad-bank?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,riyadbank.com,https://www.riyadbank.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1483002867/i5etrhyvvcaw2j2vxe87.png",https://www.facebook.com/riyadbank,https://www.twitter.com/riyadbank,https://www.linkedin.com/company/riyad-bank,tadawul:1010,Riyadh,Ar Riyad,SA,Riyad Bank is an arabic financial institution for businesses and individuals.
b2fc650b-baff-6716-9abe-0725ef9bc127,Bravo Rent a Car,organization,company,https://www.crunchbase.com/organization/bravo-rent-a-car?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bravorentacardubai.com,http://www.bravorentacardubai.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397191808/5f3905700e74b31ce9680987ae1a6531.jpg",http://www.facebook.com/pages/Bravo-Luxury-Car-Rental-Dubai/1864,http://twitter.com/BravoCarRental,,:,Dubai,Dubai,AE,Welcome To Bravo Luxury Rent a Car Dubai. Bravo Rent a Car Dubai is leading rent a car solutions provider in UAE. htttp://www.
bde2d9d5-e9bf-e207-a188-b213ac6f0454,Jabbar Internet Group,organization,company,https://www.crunchbase.com/organization/jabbar-internet-group?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,jabbar.com,http://www.jabbar.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1410698514/bsa8mdpapa6qb9qzbqky.png",http://www.facebook.com/pages/Jabbar-Internet-Group/172390736148491,,http://www.linkedin.com/company/jabbar-internet-group,:,Dubai,Dubai,AE,Jabbar is a leading investor in the MENA region with the biggest exits so far (maktoob.com to Yahoo) and (Souq.com to Amazon) .
4513a73f-d4d5-cd09-a704-80cc73114e3a,Provident Estate,organization,company,https://www.crunchbase.com/organization/provident-estate?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,providentestate.com,http://www.providentestate.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397192038/dd00747a79d8c4ad8d6f8cfe9d8ddcc2.png",http://www.facebook.com/ProvidentDubaiRealEstate,http://twitter.com/providentagents,,:,Dubai,Dubai,AE,Provident Real Estate is leading Real Estate company in Dubai for buying and selling Dubai properties.
703b2534-601e-43e4-3977-002904baba4c,pricena.com,organization,company,https://www.crunchbase.com/organization/pricena-com?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,pricena.com,http://www.pricena.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397192314/c3a5ea812f1705206606292c242cc4d9.png",https://www.facebook.com/pricenadotcom,http://twitter.com/pricenadotcom,,:,Dubai,Dubai,AE,"pricena offers an online platform that enables its users to compare prices of electronic devices, home appliances, apparel, and more."
92b98a95-e2ca-693c-2a48-7b612b2ec7c3,Crowd Analyzer,organization,company,https://www.crunchbase.com/organization/crowd-analyzer?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,crowdanalyzer.com,http://Crowdanalyzer.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397192367/e3f0fa9061572540834c326c2b142ccb.png",http://www.facebook.com/crowdanalyzer,http://twitter.com/crowd_analyzer,http://www.linkedin.com/company/crowd-analyzer,:,Dubai,Dubai,AE,"Crowd Analyzer offers tools for brands, SMEs, and individuals to search, monitor, analyze, and monitor social media."
19da2411-32bb-65a3-0535-2e3f9c8cf6bd,PresentationTube,organization,company,https://www.crunchbase.com/organization/presentationtube?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,presentationtube.com,http://presentationtube.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397193069/b84049f88f337ed424cce24e1fe4fa9b.jpg",http://www.facebook.com/PresentationTube,http://twitter.com/presentationtub,,:,Muscat,Masqat,OM,"PresentationTube offers a desktop presentation recorder and video-sharing platform for teachers, students, and business professionals."
20394ee1-30c2-07f9-bee4-348fb777d6ef,PetroSaudi,organization,company,https://www.crunchbase.com/organization/petrosaudi?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,petrosaudi.com,http://www.petrosaudi.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1480589013/l0b1pbcv3jtq9xlkjnwl.jpg",,http://twitter.com/PetroSaudiLtd,,:,Al Khobar,Ash Sharqiyah,SA,PetroSaudi is an oil exploration and production company headquartered in Saudi Arabia.
55a2ab70-fbf1-1366-d94e-b06a6bf190b9,Nawah Investments,organization,company,https://www.crunchbase.com/organization/nawah-investments?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,nawah.com,http://nawah.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397193081/39b7cb67a03dfe159e56c6d4b17041ce.jpg",,,https://www.linkedin.com/company/nawah-north-america-western-asia-holdings-,:,Dubai,Dubai,AE,North American West Asia Holdings
b1361337-b7ed-417b-0f2e-b7e06a7e0046,5BNET,organization,company,https://www.crunchbase.com/organization/5bnet?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,5bnet.com,http://www.5bnet.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397193510/ddc0d7dd01038893866dd45f4dae71c0.png",http://www.facebook.com/5bnet,http://twitter.com/5bnet,,:,Dubai,Dubai,AE,"Software creation, strategic consultant"
8fc36110-f4c7-536e-da6f-c215f23395dc,4cmortgages,organization,company,https://www.crunchbase.com/organization/4cmortgages?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,4cmortgages.com,http://www.4cmortgages.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397193587/b45e1f0151a0ca9abd4ddece13cf0c5b.jpg",http://www.facebook.com/4cmortgageconsultancy,https://www.twitter.com/4cmortgages,https://www.linkedin.com/company/4c-mortgage-consultancy,:,Dubai,Dubai,AE,4CMortgages is an independent mortgage consultancy firm headquartered in Dubai.
cce695d7-e13c-43df-c7db-cd32afc31cad,Wireless Marketer,organization,company,https://www.crunchbase.com/organization/wireless-marketer?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,wireless-marketer.com,http://www.wireless-marketer.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1500182816/hvrmkwwusmsma1gp2m6l.png",http://www.facebook.com/wirelessmarketer,http://twitter.com/wirelesmarketer,http://www.linkedin.com/company/wireless-marketer,:,Riyadh,Ar Riyad,SA,Wireless Marketer is providing technology to build innovative marketing channels.
3465d700-f9e7-b9fd-3a33-1469fd9355ae,Win Win HR Consultancy,organization,company,https://www.crunchbase.com/organization/win-win-hr-consultancy?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,winwinhrc.com,http://www.winwinhrc.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397194609/bae79b8dbd055db09a63bd5f8f9c1e35.png",http://www.facebook.com/pages/Win-Win-HR-Consultancy-JLT-Dubai/3,http://twitter.com/WinWinHRC,http://www.linkedin.com/company/win-win-hrc---jlt-dubai,:,Dubai,Dubai,AE,Win Win HR Consultancy providing service to its client's organization in the fields of recruitment and career opportunities.
6cd92993-66b9-ab7f-452a-bd4cbb8365e8,Riveria Global Group,organization,company,https://www.crunchbase.com/organization/riveria-global-group?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,riveriaglobal.com,http://www.riveriaglobal.com,"https://crunchbase-production-res.cloudinary.com/image/upload/h_120,w_120,f_jpg/v1507847753/placeholder_zgpxrr.png",http://www.facebook.com/riveriaglobal,http://twitter.com/riveriaglobal,http://www.linkedin.com/company/riveria-global,:,Dubai,Dubai,AE,"Riveria Global Commercial Brokers LLC is an independent real estate brokerage company, dedicated to offering exceptional service & value to"
dd425095-0716-0ece-18ba-c1004973451b,SKAI Holdings,organization,company,https://www.crunchbase.com/organization/skai-holdings?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,skaiholdings.com,http://skaiholdings.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397181626/90f7ddd8bc3db9a948022c355916ddf6.png",http://www.facebook.com/SKAIHoldings,http://twitter.com/skaiholdings,http://www.linkedin.com/company/skai-holdings-limited-llc,:,Dubai,Dubai,AE,SKAI Holdings is a Dubai-based real estate investment firm.
0d7c540d-b483-13d9-45f4-b9728b221d7f,AdsSouq,organization,company,https://www.crunchbase.com/organization/adssouq?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,adssouq.com,http://www.adssouq.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397181935/1bc1afed54b5d711dc250811804ff1dc.png",,http://twitter.com/adssouq,,:,Riyadh,Ar Riyad,SA,AdsSouq is a social media ads portal that facilitates engagement among advertisers and publishers.
829e097b-0832-0ce9-3ec2-f1a40c80c6ba,Saba Consultants Dubai,organization,company,https://www.crunchbase.com/organization/saba-consultants-dubai?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,sabaconsultants.com,http://www.sabaconsultants.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1490782400/eircwbywkspt24ukwxls.png",http://www.facebook.com/sabaconsultants,http://twitter.com/ConsultantsSaba,https://www.linkedin.com/company-beta/2762724/,:,Dubai,Dubai,AE,A communications and content marketing consultant that focuses on building reputations and lasting relationship between brands and customers
6e7a6545-cf34-77c3-3549-ddeec52a4f1b,Lamsa,organization,company,https://www.crunchbase.com/organization/lamsa?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,lamsaworld.com,http://www.lamsaworld.com/Welcome.do;jsessionid=6575C51C75FD50441F3CA7510CC0BC3D.tomcatD,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397185159/dd51fcef9179f4079e443d99919cee6b.png",http://www.facebook.com/worldlamsa,http://twitter.com/lamsaapp,https://www.linkedin.com/company/lamsa---%D9%84%D9%85%D8%B3%D8%A9/,:,Ar Riyadh,Ar Riyad,SA,Lamsa Kids World is a state of the art digital service tailored for children availing a world of creativity and imagination! Delivering
93f8c2b4-e23d-f357-5e25-48db9d5ea7ce,Dr.Bijus Implantology Dental Clinic,organization,company,https://www.crunchbase.com/organization/dr-bijus-implantology-dental-clinic?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,dubaidentalimplantclinic.com,http://www.dubaidentalimplantclinic.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397185864/c5fcf3b6ac734c3c4cc10a882704fdc9.jpg",http://www.facebook.com/pages/DrBijus-Implantology-Dental-Clinic,http://twitter.com/implantologist,,:,Dubai,Dubai,AE,Dr.Bijus Implantology Dental Clinic is a U.A.E.-based company that provides cosmetic dentistry and mouth implant supported rehabilitation.
4b1d1b7a-ffa9-d84e-00fc-c403d0f2c1fd,Dial A Maid,organization,company,https://www.crunchbase.com/organization/dial-a-maid?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,dialamaid.ae,http://www.dialamaid.ae,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187295/95aa571dbd92605024f57ccbe1554e09.jpg",http://www.facebook.com/dialamaid,http://twitter.com/DialamaidDubai,http://www.linkedin.com/company/dialamaid,:,Dubai,Dubai,AE,"Dial A Maid provides cleaning and housekeeping services in Dubai, United Arab Emirates."
7ed7b487-3ff3-4ddf-eda7-55f4c43a2015,Karma Snap,organization,company,https://www.crunchbase.com/organization/karma-snap?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,karmasnap.com,http://www.karmasnap.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187303/796335ed43f28b7fd0acae9a983e4b58.png",http://www.facebook.com/karmasnap,http://twitter.com/karmasnap,http://www.linkedin.com/company/karmasnap,:,Dubai,Dubai,AE,"Karma Snap is an online platform that connects NPOs, foundations, and corporations together to facilitate the creation of campaigns."
70f9a225-3807-2298-fa00-fe4cd752f10c,Lingly,organization,company,https://www.crunchbase.com/organization/lingly?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,lingly.co,http://www.lingly.co,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187346/991eb4a84473ed28c7af12f2e4e970b9.png",http://www.facebook.com/linglyapp,http://www.twitter.com/linglyapp,,:,Dubai,Dubai,AE,Learn language quickly & easily
fd936406-3318-a05a-b8ea-177e8cb2362a,Trippifi,organization,company,https://www.crunchbase.com/organization/trippifi?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,trippifi.com,http://www.trippifi.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187450/4af982f914f4b94de8056c2ff5103595.jpg",http://www.facebook.com/trippifi,http://twitter.com/trippifi,,:,Dubai,Dubai,AE,Trippifi is a social travel community (website + apps) connecting like-minded people who will be in the same place at the same time.
aa18094d-b80f-2349-784b-92a5f52a965c,Securities & Investment Company,organization,company,https://www.crunchbase.com/organization/securities-investment-company?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,sicobahrain.com,http://www.sicobahrain.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1484223454/szmlyqyt4kdtscco7b96.png",,https://www.twitter.com/sicobahrain,,:,Manama,Al Manamah,BH,Securities and Investment company is a wholesale bank that offers a wide range of investment services.
a79e165a-00f8-86ca-90ea-d0ab06733a9b,AstroLabs,organization,company,https://www.crunchbase.com/organization/astrolabs?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,astrolabs.me,http://www.astrolabs.me/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1408439780/or1uxmxt2tvm2syuc8ys.png",https://www.facebook.com/astrolabsme,http://twitter.com/AstroLabsME,http://www.linkedin.com/company/astrolabs,:,Dubai,Dubai,AE,AstroLabs exposes high potential entrepreneurs from across the Arab World to best practices
80cbbcfe-7579-3207-c072-1e974fbfb3d2,Craft Studio,organization,company,https://www.crunchbase.com/organization/craft-studio?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,craftstudio.ae,http://craftstudio.ae,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1487156573/fwdxamznzbii7kfa1e6t.png",http://www.facebook.com/CraftStudioDubai,http://twitter.com/CraftStudioDXB,,:,Dubai,Dubai,AE,Craft Studio is an event planner
181659d0-2f68-f343-56ab-2a652f7375b5,"GCI PROPERTIES, DOHA, QATAR",organization,company,https://www.crunchbase.com/organization/gci-properties-doha-qatar?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,gci-properties.com,http://www.gci-properties.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188483/906a59aa6a20e8659e162ea650d8d7fe.jpg",http://www.facebook.com/pages/GCI-Properties/251224418367660,http://twitter.com/GciProperties,,:,Doha,Ad Dawhah,QA,GCI Properties is a real estate company based in Qatar that offers residential and commercial property services.
4b1c1fe8-8094-8670-2db1-00c9d863220f,CIMCO Trading,organization,company,https://www.crunchbase.com/organization/cimco-trading?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,cimcotrading.com,http://www.cimcotrading.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188811/90a1a6d6d7f7775ddf2d55956a5a572a.jpg",http://www.facebook.com/Ideatrotter,,http://www.linkedin.com/company/cimco-trading,:,Sharjah,Sharjah,AE,Electrical Materials Distributor
5b5e1b54-7955-530c-061b-c027a9fcc5ae,AWOK.com,organization,company,https://www.crunchbase.com/organization/awok-com?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,awok.com,http://www.awok.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189105/ce63821d149b1d767f5989fd77233788.png",http://www.facebook.com/awok,http://twitter.com/awokcom,https://www.linkedin.com/company/3565726?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3565726%2Cidx%3A1-1-1%2CtarId%3A1456385331547%2Ctas%3Aawok,:,Dubai,Dubai,AE,AWOK.com is one of the leading mass market E-Commerce businesses offering affordable products in UAE and KSA with mobile centric approach
874b3d8e-f62f-76fc-bfcb-4449fface347,Fewstuff,organization,company,https://www.crunchbase.com/organization/fewstuff?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,fewstuff.com,http://fewstuff.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189247/33d627fac07601eadd8fc0de2445777b.png",http://www.facebook.com/fewstuff,http://twitter.com/fewstuff,,:,Dubai,Dubai,AE,"Online Style, Design and Music destination focused on bringing contemporary designers and independent labels into people's lives."
11075527-c42e-63d2-f372-8aea81ee7bfe,Brand Me Advertising L.L.C.,organization,company,https://www.crunchbase.com/organization/brand-me-advertising-l-l-c?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,brandmeadvertising.com,http://www.brandmeadvertising.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189925/0b8604d76c49e815d977c8e822ec249a.jpg",http://www.facebook.com/brandmeadv,http://twitter.com/Brandmeadv,,:,Dubai,Dubai,AE,"Brand Me Advertising in Dubai provide Signage, Exhibition Stand, Display Stands, Digital Printing Services etc."
d6e7048a-432d-c177-ff35-372777b49820,Intellvisions Software Limited,organization,company,https://www.crunchbase.com/organization/intellvisions-software-limited?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,intellvisions.com,http://intellvisions.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397190106/c122434e271beedbd5affa9d5f2f4eaf.png",http://www.facebook.com/intellvisionsIN,http://twitter.com/intellvisionsIN,http://www.linkedin.com/company/intellvisionsIN,:,Sharjah,Sharjah,AE,"Intellvisions Software offers kiosks, bill payment terminals, surveillance equipment, and customer feedback and digital signage systems."
6a87e6ab-367e-4f90-3fa2-0e7fcf3b65e9,Tanishvi Holdings,organization,company,https://www.crunchbase.com/organization/tanishvi-holdings?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,tanishvi.com,http://www.tanishvi.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1427534914/p7pinp1ep7wfyprzri0g.jpg",https://www.facebook.com/zynosureconsulting,https://www.twitter.com/zynosure,https://www.linkedin.com/company/zynosure-consulting,:,Dubai,Dubai,AE,International Investment & Management company with investments in marketing and technology companies in UAE and India.
e3886fac-4ae8-ef6c-991e-3ea4358bc9c8,ZynosureConsulting,organization,company,https://www.crunchbase.com/organization/zynosureconsulting?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,zynosure.com,http://www.zynosure.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1427533873/ysfgukqjqicgatxxgfuz.jpg",http://www.facebook.com/zynosureconsulting,http://twitter.com/zynosure,http://www.linkedin.com/company/zynosure-consulting,:,Dubai,Dubai,AE,"ZynosureConsulting is a marketing & technology consultancy Specialised in Branding, lead generation and business process engineering."
e41b1a51-2521-8b27-bf17-80b9c25c613a,ZeeWhere,organization,company,https://www.crunchbase.com/organization/zeewhere?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,zeewhere.com,http://www.zeewhere.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397192827/bd8419782746cec6c399ff9b3e7bd9f7.png",,http://twitter.com/zeewhere,,:,Riyadh,Ar Riyad,SA,Augmented Reality social Network
9d170ecf-752a-fb04-ea7a-6f32778914df,Sentinel Storage Dubai,organization,company,https://www.crunchbase.com/organization/sentinel-storage-dubai?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,sentinelme.com,http://www.sentinelme.com,"https://crunchbase-production-res.cloudinary.com/image/upload/h_120,w_120,f_jpg/v1507847753/placeholder_zgpxrr.png",http://www.facebook.com/sentinelstoragellc,http://twitter.com/mj123,http://www.linkedin.com/company/sentinel-storage-llc,:,Dubai,Dubai,AE,Sentinel Storage is a leading Dubai Storage company provides secure units for storage of personal and business belongings at affordable
0d26cb58-5472-9df8-ccf4-54e97d13a1b0,Sprii.com,organization,company,https://www.crunchbase.com/organization/mini-exchange?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,sprii.com,http://www.sprii.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1502947775/snliesmxcyks9el6cyf4.png",http://www.facebook.com/sprii,http://twitter.com/spriidotcom,http://www.linkedin.com/company/sprii.com,:,Dubai,Dubai,AE,The #1 Shopping Destination Providing Everything For Mums
ca4dd69c-7cba-8dcb-4b0a-e61ecccc64d8,Virgin Mobile Middle East & Africa,organization,company,https://www.crunchbase.com/organization/virgin-mobile-middle-east-africa?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,virginmobilemea.com,http://www.virginmobilemea.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/edccsktjbqjccq75m3ye",https://www.facebook.com/virginmobilemea,,https://www.linkedin.com/company/2701584,:,Dubai,Dubai,AE,Virgin Mobile Middle East & Africa is the holding company for Virgin Mobiles expansion into the Middle East and Africa regions.
66c28d81-7e4f-26ec-a565-6a7c240f467b,Dubaki,organization,company,https://www.crunchbase.com/organization/dubaki?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,2rounds.net,http://2rounds.net,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397762142/9f27d6adf3063fb5dc09f8cc0bde6a21.png",,,,:,,,OM,"Dubaki Soft is known for their mobile 3D games Dragon Mist and Air Hunter. Dubaki creates action, war, flying, and other games."
b354d5f3-ae1e-ed35-f7d4-4a7aa806324d,yoofit,organization,company,https://www.crunchbase.com/organization/yoofit?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,yoofit.com,http://www.yoofit.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397762411/453402feda4fa2a8acc345fc08052122.png",http://www.facebook.com/pages/Yoofit/286593484822931,http://twitter.com/yoofitSocial,http://www.linkedin.com/company/yoofit,:,Dubai,Dubai,AE,Social network in the fitness market.
e34a2800-db65-b5aa-269d-cdc7f6e23145,SynkOnAir,organization,company,https://www.crunchbase.com/organization/synkonair?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,synclie.com,http://www.synclie.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397762816/6de0627f6e913632a90bb28ab19ce390.png",http://www.facebook.com/pages/Synclie/594304310638461,http://twitter.com/Synclieapp,,:,Dubai,Dubai,AE,"SynkOnAir develops Synclie, a mobile application that enables users to watch television channels in MENA."
